Location,Crop,Variety,Phenological Stage,Risk Number,Stacked,Stacked Logic,Risk Category,Risk Icon,Risk Type (Internal use for parser development only),Variable,Aggregation,Comparator,Threshold,Variable Unit,Minimum Temporal Recurrence,Rolling Window,Consecutive,Yield Impact Type,Yield Impact (Minimum Recurrence Met/No Recurrence),Yield Impact After Minimum Recurrence (Only valid for case 2),Yield Impact Function Unit,Max Yield Impact,Start Month,Start Day,End Month,End Day,Risk Explanation,Subtitle (column editable),user
[(Valla de Uco; Argentina)],Onion,Short day-Bulb to Seed-Difficult,Harvest,447,False,{},High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,80,%,3,{},FALSE,discrete,-20%,{},{},-20%,12.0,20.0,1.0,15.0,"3 nonconsecutive days of humidity above 80%, Dec 20 to Jan 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Short day-Bulb to Seed-Difficult,Flowering,448,False,{},High Wind Risk,risk_high_wind_speed,Case 2: Days With Risk,wind speed,total # of days,>,30,km/h,5,{},FALSE,continuous,-20%,-5.00%,days,-40%,10.0,5.0,11.0,15.0,"5 nonconsecutive days of wind speed above 30km/h, Oct 5 to Nov 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Short day-Bulb to Seed-Difficult,Before flowering,449,False,{},High Precipitation,risk_flood,Case 1: Simple Aggregation,precipitation,total of variable,>,50,mm,{},{},{},discrete,-5%,{},{},-15%,9.0,1.0,9.0,30.0,"Total precipitation above 50mm, Sep 1 to Sep 30.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Short day-Bulb to Seed-Difficult,After harvest,450,False,{},High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,80,%,1,{},TRUE,discrete,-20%,{},{},-20%,1.0,15.0,2.0,15.0,"1 day of humidity above 80%, Jan 15 to Feb 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Short day-Bulb to Seed-Difficult,Bulb transplant,451,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,15,°C,15,{},FALSE,continuous,-20%,-1.00%,days,-40%,3.0,10.0,4.0,30.0,"15 nonconsecutive days of min temperature below 15°C, Mar 10 to Apr 30.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Easy,Bulb transplant,452,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,-1,°C,15,{},FALSE,discrete,-5%,{},{},-5%,8.0,1.0,9.0,15.0,"15 nonconsecutive days of min temperature below -1°C, Aug 1 to Sep 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Easy,Floral initiation,453,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,32,°C,2,{},TRUE,discrete,-10%,{},{},-10%,9.0,15.0,10.0,5.0,"2 consecutive days of max temperature above 32°C, Sep 15 to Oct 5.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Easy,Flowering,454,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,40,°C,7,{},TRUE,discrete,-25%,{},{},-25%,10.0,5.0,11.0,15.0,"7 consecutive days of max temperature above 40°C, Oct 5 to Nov 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Easy,Flowering,455,False,{},High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,80,%,3,{},FALSE,discrete,-20%,{},{},-20%,10.0,5.0,11.0,15.0,"3 nonconsecutive days of humidity above 80%, Oct 5 to Nov 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Easy,Flowering,456,False,{},High Precipitation,risk_flood,Case 2: Days With Risk,precipitation,total # of days,>,50,mm,3,{},FALSE,discrete,-10%,{},{},-10%,10.0,5.0,11.0,15.0,"3 nonconsecutive days of precipitation above 50mm, Oct 5 to Nov 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Easy,Flowering,457,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,2,°C,1,{},TRUE,continuous,-10%,-5.00%,days,-30%,10.0,5.0,11.0,15.0,"1 day of min temperature below 2°C, Oct 5 to Nov 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Easy,Harvest,458,False,{},High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,80,%,3,{},FALSE,discrete,-20%,{},{},-20%,12.0,20.0,1.0,15.0,"3 nonconsecutive days of humidity above 80%, Dec 20 to Jan 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Easy,Flowering,459,False,{},High Wind Risk,risk_high_wind_speed,Case 2: Days With Risk,wind speed,total # of days,>,30,km/h,5,{},FALSE,continuous,-20%,-5.00%,days,-40%,10.0,5.0,11.0,15.0,"5 nonconsecutive days of wind speed above 30km/h, Oct 5 to Nov 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Easy,Before flowering,460,False,{},High Precipitation,risk_flood,Case 1: Simple Aggregation,precipitation,total of variable,>,50,mm,{},{},{},discrete,-5%,{},{},-5%,9.0,1.0,9.0,30.0,"Total precipitation above 50mm, Sep 1 to Sep 30.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Easy,After harvest,461,False,{},High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,80,%,1,{},TRUE,discrete,-10%,{},{},-10%,1.0,15.0,2.0,15.0,"1 day of humidity above 80%, Jan 15 to Feb 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Easy,Bulb transplant,462,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,15,°C,15,{},FALSE,continuous,-10%,-1.00%,days,-30%,2.0,15.0,4.0,15.0,"15 nonconsecutive days of min temperature below 15°C, Feb 15 to Apr 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Easy,Bulb transplant,463,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,-1,°C,15,{},FALSE,discrete,-5%,{},{},-5%,8.0,1.0,9.0,15.0,"15 nonconsecutive days of min temperature below -1°C, Aug 1 to Sep 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Easy,Floral initiation,464,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,32,°C,2,{},TRUE,discrete,-10%,{},{},-10%,9.0,15.0,10.0,5.0,"2 consecutive days of max temperature above 32°C, Sep 15 to Oct 5.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Easy,Flowering,465,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,40,°C,7,{},TRUE,discrete,-25%,{},{},-25%,10.0,5.0,11.0,15.0,"7 consecutive days of max temperature above 40°C, Oct 5 to Nov 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Easy,Flowering,466,False,{},High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,80,%,3,{},FALSE,discrete,-20%,{},{},-20%,10.0,5.0,11.0,15.0,"3 nonconsecutive days of humidity above 80%, Oct 5 to Nov 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Easy,Flowering,467,False,{},High Precipitation,risk_flood,Case 2: Days With Risk,precipitation,total # of days,>,50,mm,3,{},FALSE,discrete,-10%,{},{},-10%,10.0,5.0,11.0,15.0,"3 nonconsecutive days of precipitation above 50mm, Oct 5 to Nov 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Easy,Flowering,468,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,2,°C,1,{},TRUE,continuous,-10%,-5.00%,days,-30%,10.0,5.0,11.0,15.0,"1 day of min temperature below 2°C, Oct 5 to Nov 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Easy,Harvest,469,False,{},High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,80,%,3,{},FALSE,discrete,-20%,{},{},-20%,12.0,20.0,1.0,15.0,"3 nonconsecutive days of humidity above 80%, Dec 20 to Jan 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Easy,Flowering,470,False,{},High Wind Risk,risk_high_wind_speed,Case 2: Days With Risk,wind speed,total # of days,>,30,km/h,5,{},FALSE,continuous,-20%,-5.00%,days,-40%,10.0,5.0,11.0,15.0,"5 nonconsecutive days of wind speed above 30km/h, Oct 5 to Nov 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Easy,Before flowering,471,False,{},High Precipitation,risk_flood,Case 1: Simple Aggregation,precipitation,total of variable,>,50,mm,{},{},{},discrete,-5%,{},{},-5%,9.0,1.0,9.0,30.0,"Total precipitation above 50mm, Sep 1 to Sep 30.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Easy,After harvest,472,False,{},High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,80,%,1,{},TRUE,discrete,-10%,{},{},-10%,1.0,15.0,2.0,15.0,"1 day of humidity above 80%, Jan 15 to Feb 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Easy,Bulb transplant,473,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,15,°C,15,{},FALSE,continuous,-10%,-1.00%,days,-30%,2.0,15.0,4.0,15.0,"15 nonconsecutive days of min temperature below 15°C, Feb 15 to Apr 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Difficult ,Bulb transplant,474,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,-1,°C,15,{},FALSE,discrete,-15%,{},{},-15%,8.0,1.0,9.0,15.0,"15 nonconsecutive days of min temperature below -1°C, Aug 1 to Sep 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Difficult ,Floral initiation,475,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,32,°C,2,{},TRUE,discrete,-20%,{},{},-20%,9.0,15.0,10.0,5.0,"2 consecutive days of max temperature above 32°C, Sep 15 to Oct 5.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Difficult ,Flowering,476,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,40,°C,7,{},TRUE,discrete,-35%,{},{},-35%,10.0,5.0,11.0,15.0,"7 consecutive days of max temperature above 40°C, Oct 5 to Nov 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Difficult ,Flowering,477,False,{},High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,80,%,3,{},FALSE,discrete,-40%,{},{},-40%,10.0,5.0,11.0,15.0,"3 nonconsecutive days of humidity above 80%, Oct 5 to Nov 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Difficult ,Flowering,478,False,{},High Precipitation,risk_flood,Case 2: Days With Risk,precipitation,total # of days,>,50,mm,3,{},FALSE,discrete,-25%,{},{},-25%,10.0,5.0,11.0,15.0,"3 nonconsecutive days of precipitation above 50mm, Oct 5 to Nov 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Difficult ,Flowering,479,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,2,°C,1,{},TRUE,continuous,-25%,-5.00%,days,-40%,10.0,5.0,11.0,15.0,"1 day of min temperature below 2°C, Oct 5 to Nov 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Difficult ,Harvest,480,False,{},High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,80,%,3,{},FALSE,discrete,-40%,{},{},-40%,12.0,20.0,1.0,15.0,"3 nonconsecutive days of humidity above 80%, Dec 20 to Jan 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Difficult ,Flowering,481,False,{},High Wind Risk,risk_high_wind_speed,Case 2: Days With Risk,wind speed,total # of days,>,30,km/h,5,{},FALSE,continuous,-20%,-5.00%,days,-40%,10.0,5.0,11.0,15.0,"5 nonconsecutive days of wind speed above 30km/h, Oct 5 to Nov 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Difficult ,Before flowering,482,False,{},High Precipitation,risk_flood,Case 1: Simple Aggregation,precipitation,total of variable,>,50,mm,{},{},{},discrete,-5%,{},{},-5%,9.0,1.0,9.0,30.0,"Total precipitation above 50mm, Sep 1 to Sep 30.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Difficult ,After harvest,483,False,{},High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,80,%,1,{},TRUE,discrete,-15%,{},{},-15%,1.0,15.0,2.0,15.0,"1 day of humidity above 80%, Jan 15 to Feb 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Bulb to Seed-Difficult ,Bulb transplant,484,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,15,°C,15,{},FALSE,continuous,-20%,-1.00%,days,-40%,2.0,15.0,4.0,15.0,"15 nonconsecutive days of min temperature below 15°C, Feb 15 to Apr 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Difficult ,Bulb transplant,485,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,-1,°C,15,{},FALSE,discrete,-15%,{},{},-15%,8.0,1.0,9.0,15.0,"15 nonconsecutive days of min temperature below -1°C, Aug 1 to Sep 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Difficult ,Floral initiation,486,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,32,°C,2,{},TRUE,discrete,-20%,{},{},-20%,9.0,15.0,10.0,5.0,"2 consecutive days of max temperature above 32°C, Sep 15 to Oct 5.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Difficult ,Flowering,487,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,40,°C,7,{},TRUE,discrete,-35%,{},{},-35%,10.0,5.0,11.0,15.0,"7 consecutive days of max temperature above 40°C, Oct 5 to Nov 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Difficult ,Flowering,488,False,{},High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,80,%,3,{},FALSE,discrete,-40%,{},{},-40%,10.0,5.0,11.0,15.0,"3 nonconsecutive days of humidity above 80%, Oct 5 to Nov 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Difficult ,Flowering,489,False,{},High Precipitation,risk_flood,Case 2: Days With Risk,precipitation,total # of days,>,50,mm,3,{},FALSE,discrete,-25%,{},{},-25%,10.0,5.0,11.0,15.0,"3 nonconsecutive days of precipitation above 50mm, Oct 5 to Nov 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Difficult ,Flowering,490,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,2,°C,1,{},TRUE,continuous,-25%,-5.00%,days,-40%,10.0,5.0,11.0,15.0,"1 day of min temperature below 2°C, Oct 5 to Nov 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Difficult ,Harvest,491,False,{},High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,80,%,3,{},FALSE,discrete,-40%,{},{},-40%,12.0,20.0,1.0,15.0,"3 nonconsecutive days of humidity above 80%, Dec 20 to Jan 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Difficult ,Flowering,492,False,{},High Wind Risk,risk_high_wind_speed,Case 2: Days With Risk,wind speed,total # of days,>,30,km/h,5,{},FALSE,continuous,-20%,-5.00%,days,-40%,10.0,5.0,11.0,15.0,"5 nonconsecutive days of wind speed above 30km/h, Oct 5 to Nov 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Difficult ,Before flowering,493,False,{},High Precipitation,risk_flood,Case 1: Simple Aggregation,precipitation,total of variable,>,50,mm,{},{},{},discrete,-5%,{},{},-5%,9.0,1.0,9.0,30.0,"Total precipitation above 50mm, Sep 1 to Sep 30.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Difficult ,After harvest,494,False,{},High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,80,%,1,{},TRUE,discrete,-15%,{},{},-15%,1.0,15.0,2.0,15.0,"1 day of humidity above 80%, Jan 15 to Feb 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Bulb to Seed-Difficult ,Bulb transplant,495,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,15,°C,15,{},FALSE,continuous,-20%,-1.00%,days,-40%,2.0,15.0,4.0,15.0,"15 nonconsecutive days of min temperature below 15°C, Feb 15 to Apr 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Seed to Bulb,Sowing/Transplanting,584,False,{},High Precipitation,risk_flood,Case 2: Days With Risk,precipitation,total # of days,>,15,mm,3,{},TRUE,continuous,-20%,-2.50%,days,-40%,8.0,1.0,9.0,5.0,"3 consecutive days of precipitation above 15mm, Aug 1 to Sep 5.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Seed to Bulb,Vegetative growth,585,False,{},High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,80,%,4,{},TRUE,continuous,-5%,-1.25%,days,-20%,9.0,1.0,1.0,1.0,"4 consecutive days of humidity above 80%, Sep 1 to Jan 1.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Seed to Bulb,Harvest/ topfall,586,False,{},High Precipitation,risk_flood,Case 2: Days With Risk,precipitation,total # of days,>,25,mm,3,{},TRUE,continuous,-15%,-1.67%,days,-30%,1.0,1.0,2.0,15.0,"3 consecutive days of precipitation above 25mm, Jan 1 to Feb 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Long day-Seed to Bulb,Harvest/ topfall,587,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,35,°C,4,{},TRUE,continuous,-10%,-2.50%,days,-30%,1.0,1.0,2.0,15.0,"4 consecutive days of max temperature above 35°C, Jan 1 to Feb 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Seed to Bulb,Sowing/Transplanting,588,False,{},High Precipitation,risk_flood,Case 2: Days With Risk,precipitation,total # of days,>,15,mm,3,{},TRUE,continuous,-20%,-2.50%,days,-40%,8.0,1.0,9.0,5.0,"3 consecutive days of precipitation above 15mm, Aug 1 to Sep 5.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Seed to Bulb,Vegetative growth,589,False,{},High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,80,%,4,{},TRUE,continuous,-5%,-1.25%,days,-20%,9.0,1.0,1.0,1.0,"4 consecutive days of humidity above 80%, Sep 1 to Jan 1.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Seed to Bulb,Harvest/ topfall,590,False,{},High Precipitation,risk_flood,Case 2: Days With Risk,precipitation,total # of days,>,25,mm,3,{},TRUE,continuous,-15%,-1.67%,days,-30%,1.0,1.0,2.0,15.0,"3 consecutive days of precipitation above 25mm, Jan 1 to Feb 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valla de Uco; Argentina)],Onion,Intermediate day-Seed to Bulb,Harvest/ topfall,591,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,35,°C,4,{},TRUE,continuous,-10%,-2.50%,days,-30%,1.0,1.0,2.0,15.0,"4 consecutive days of max temperature above 35°C, Jan 1 to Feb 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valle de Uco; Argentina)],Onion,Long day-Seed to Seed,Transplant,616,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,-1,°C,15,{},FALSE,discrete,-15%,{},{},-15%,2.0,10.0,3.0,30.0,"15 nonconsecutive days of min temperature below -1°C, Feb 10 to Mar 30.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valle de Uco; Argentina)],Onion,Long day-Seed to Seed,Transplant,617,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,32,°C,1,{},TRUE,discrete,-30%,{},{},-30%,2.0,10.0,3.0,30.0,"1 day of max temperature above 32°C, Feb 10 to Mar 30.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valle de Uco; Argentina)],Onion,Long day-Seed to Seed,Transplant,618,False,{},High Precipitation,risk_flood,Case 2: Days With Risk,precipitation,total # of days,>,30,°C,3,{},TRUE,discrete,-20%,{},{},-20%,2.0,10.0,3.0,30.0,"3 consecutive days of precipitation above 30°C, Feb 10 to Mar 30.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valle de Uco; Argentina)],Onion,Long day-Seed to Seed,Floral initiation,619,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,32,°C,2,{},TRUE,discrete,-10%,{},{},-10%,9.0,15.0,10.0,15.0,"2 consecutive days of max temperature above 32°C, Sep 15 to Oct 15.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valle de Uco; Argentina)],Onion,Long day-Seed to Seed,Flowering,620,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,40,°C,7,{},TRUE,discrete,-25%,{},{},-25%,11.0,10.0,12.0,10.0,"7 consecutive days of max temperature above 40°C, Nov 10 to Dec 10.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valle de Uco; Argentina)],Onion,Long day-Seed to Seed,Flowering,621,False,{},High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,80,%,3,{},FALSE,discrete,-10%,{},{},-10%,11.0,10.0,12.0,10.0,"3 nonconsecutive days of humidity above 80%, Nov 10 to Dec 10.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valle de Uco; Argentina)],Onion,Long day-Seed to Seed,Flowering,622,False,{},High Precipitation,risk_flood,Case 2: Days With Risk,precipitation,total # of days,>,50,mm,3,{},FALSE,discrete,-10%,{},{},-10%,11.0,10.0,12.0,10.0,"3 nonconsecutive days of precipitation above 50mm, Nov 10 to Dec 10.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valle de Uco; Argentina)],Onion,Long day-Seed to Seed,Flowering,623,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,2,°C,1,{},TRUE,continuous,-10%,-5.00%,days,-30%,11.0,10.0,12.0,10.0,"1 day of min temperature below 2°C, Nov 10 to Dec 10.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valle de Uco; Argentina)],Onion,Long day-Seed to Seed,Harvest,624,False,{},High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,80,%,3,{},FALSE,discrete,-10%,{},{},-10%,1.0,10.0,1.0,31.0,"3 nonconsecutive days of humidity above 80%, Jan 10 to Jan 31.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
[(Valle de Uco; Argentina)],Onion,Long day-Seed to Seed,Flowering,625,False,{},High Wind Risk,risk_high_wind_speed,Case 2: Days With Risk,wind speed,total # of days,>,30,°C,5,{},FALSE,continuous,-20%,-5.00%,days,-40%,11.0,10.0,12.0,10.0,"5 nonconsecutive days of wind speed above 30°C, Nov 10 to Dec 10.",,jG4IeFgEyhMs0NQ63ezz64VusZZ2
